CLID	subtype	ACTR3B	ANLN	BAG1	BCL2	BIRC5	BLVRA	CCNB1	CCNE1	CDC20	CDC6	CDH3	CENPF	CEP55	CXXC5	EGFR	ERBB2	ESR1	EXO1	FGFR4	FOXA1	FOXC1	GPR160	GRB7	KIF2C	KRT14	KRT17	KRT5	MAPT	MDM2	MELK	MIA	MKI67	MLPH	MMP11	MYBL2	MYC	NAT1	ORC6L	PGR	PHGDH	PTTG1	RRM2	SFRP1	SLC39A6	TMEM45B	TYMS	UBE2C	UBE2T
TCGA-BH-A0BW-01A	1	60.7959	1874.36	276.71	472.365	850.394	893.515	542.741	336.035	735.814	854.458	18216.7	3517.32	560.059	350.774	1189.37	6166.18	292.557	652.542	48.6367	309.138	2317.61	180.545	560.427	770.081	1665.81	5959.1	79.9558	6.6323	5022.11	278.556	2288.93	3008.84	132.645	1445.47	726.603	535.004	85.8511	262.343	10.3169	1590.27	253.5	1900.88	1267.13	3667.65	8.4746	1471	571.85	438.836
TCGA-BH-A0BZ-01A	0	221.3	1044.31	1562.84	471.583	763.75	1228.77	1501.7	108.084	1042.19	795.834	441.694	2398.07	525.323	1479.36	99.3283	6721.11	6882.03	340.554	1664.13	5235.11	84.5347	1111.93	586.308	1086.27	827.836	1194.66	1037.36	217.979	3323.42	819.986	16.605	2173.75	6223.56	11174.3	3182.13	632.501	536.795	260.548	57.3628	100.536	588.12	1965.73	183.561	12253.9	40.4559	902.165999999999	1673.79	448.638
TCGA-BH-A0C1-01B	0	242.684	1169.24	1076.43	924.573	154.246	1051.52	1084.82	60.0115	251.587	256.533	320.831	4740.91	366.005	982.277	232.133	7623.77	7843.71	373.259	246.971	10651.7	148.38	979.309	573.407	262.798	240.706	189.927	342.923	3201.71	1778.25	277.636	9.2325	3008.49	6583.79	11090.9	640.013	3249.2	3893.5	43.8546	5504.14	443.822	327.755	1221.66	440.854	11380.4	81.774	516.637	345.561	456.351
TCGA-BH-A0C3-01A	0	95.6007	836.294	776.603	2798.22	443.756	2574.45	746.616	116.751	552.876	625.212	79.1032	2587.99	496.616	715.313	1030.44	6266.07	4108.29	208.545	28.3418	3945.01	172.589	605.33	177.242	462.352	101.946	76.1421	248.308	308.799	2035.96	158.629	1.7174	3052.03	3301.61	14825.7	834.602	1637.48	1287.65	59.6447	388.113	1074.87	302.031	2051.18	1828.68	57497.5	40.6091	359.632	384.518	366.751
TCGA-BH-A0DE-01A	0	105.799	239.545	2869.02	3683	177.714	1591.78	382.473	15.5704	102.605	154.107	828.426	795.688	135.742	1002.89	315.002	11889.8	7704.56	53.8976	48.3082	6837.81	453.538	855.175	699.87	105.001	2941.21	1988.22	3354.03	3081.35	1971.45	121.769	125.765	670.326	8361.31	5865.66	134.145	2436.17	4116.58	36.331	1661.33	180.856	188.043	302.625	2811.06	107014	196.028	366.412	192.035	184.849
TCGA-BH-A0DG-01A	0	133.41	550.314	1082.7	1120.64	738.572	1900.25	921.776000000001	50.8624	556.568	180.103	569.075	1804.36	341.445	1038.51	438.571	4630.56	4270.77	189.692	261.816	6406.16	150.919	1005.16	379.8	354.786	1376.62	1423.73	1841.47	355.62	1567.98	230.965	66.3545	2638.17	5368.48	17382.4	385.637	1228.62	1308.66	98.3895	180.103	326.853	317.681	993.483999999999	3118.86	20402.9	240.971	277.067	469.018	483.609
TCGA-BH-A0DH-01A	0	193.828	409.861	3572.13	777.945	182.296	4982.31	745.578	24.0873	389.161	377.493	2071.89	1283.78	252.541	1428.3	60.5947	9785.47	12203.6	135.491	385.397	7704.93	75.2729	2257.43	357.923	467.821	1167.11	2031.99	1472.34	2681.22	2931.13	191.193	32.7437	1325.93	6229.96	3753.48	155.439	226.948	4358.68	60.2183	2456.91	1369.21	307.49	703.425	609.71	25690.6	2250.28	408.758	398.193	355.664
TCGA-BH-A0DI-01A	0	164.324	226.153	751.638	1597.18	163.652	1010.01	455.626	48.9653	213.29	225.323	1688.47	898.389	148.971	1048.19	514.966	9366.9	3810.99	134.032	346.907	4081.13	212.875	2869.03	420.355	176.773	4043.79	3440.85	4635.93	1757.77	1606.31	75.1078	112.973	1024.95	5096.54	25059	256.86	1606.73	527.829	47.7204	686.215	1070.18	213.704	549.407	3823.03	6569.65	6.2244	328.976	134.447	136.937
TCGA-BH-A0DK-01A	0	107.111	552.655	3614.15	3164.72	590.315	2075.61	952.295	78.3078	711.071	329.433	1408.19	2146.71	538.704	1929.34	552.655	3088.66	5743.92	367.237	136.814	5471.2	423.942	966.247	273.627	546.805	1543.65	4608.01	11697.6	153.915	2134.56	400.54	44.1044	2944.64	7608.01	17192.2	2047.25	3000	1519.8	88.6589	2536.82	917.642	636.364	1506.75	2141.76	63855.5	255.626	880.36	909.541	498.65
TCGA-BH-A0DL-01A	0	119.827	1663.68	654.092	208.771	312.165	923.718	1847.75	117.356	1614.58	745.522	8849.29	5491.04	1044.47	587.4	25887.5	2005.25	1836.32	666.77	15.7505	27.7949	2481.47	67.3255	444.41	1637.12	4198.58	13110.6	63559.3	67.0167	2055.59	468.499	5.0741	4020.69	749.537	1832	2038.91	2314.7	66.0902	374.614	12.971	3969.73	765.596	4514.52	631.563	3876.16	461.396	763.4	927.424	630.945
TCGA-BH-A0DO-01B	0	224.251	135.135	982.966	2246.53	28.0716	417.458	272.462	30.3141	69.3937	105.186	1331.26	655.953	44.1928	813.733	440.102	8062.45	30253.5	52.5931	47.4799	10122.4	250.913	1567.57	683.711	57.3411	5252.37	2678.23	4552.23	4627.83	1581.81	40.5405	161.384	298.028	10586.9	349.89	57.3411	1531.41	3156.68	22.279	5188.98	1074.14	52.9584	193.572	6739.23	33811.9	119.796	133.031	56.2454	161.066
TCGA-BH-A0DP-01A	0	228.033	631.376	1099.86	2468.92	92.7561	2010.29	595.371	35.1479	284.612	124.732	1723.53	1945.99	120.446	762.538	264.021	6418.77	15975.1	137.162	34.7192	7601.37	272.61	1380.63	491.642	180.454	4934.42	2837.98	4474.07	3493.36	1517.79	138.02	204.458	716.674	5447.92	5692.67	156.022	2409.34	3697.39	28.7184	10893.9	1084.44	204.458	325.761	3702.96	23827.7	786.112	392.413	149.164	186.027
TCGA-BH-A0DQ-01A	0	119.33	618.717	1327.52	1232.94	227.593	1751.53	938.7	32.2844	758.48	312.628	385.37	1350.22	311.402	1471.19	206.375	4361.26	6064.57	171.639	131.998	5462.2	198.611	1045.36	447.078	488.762	870.862	564.773	582.754	3349.82	3351.04	134.859	42.1373	1264.81	6480.59	33822.6	468.737	660.809	3595.42	85.002	3567.96	432.775	276.257	484.675	1426.64	6005.31	96.036	869.134	744.177	392.726
TCGA-BH-A0DS-01A	0	249.64	740.278	1381.94	998.08	78.9918	976.956	503.12	39.3663	212.194	93.1349	594.815	513.202	176.668	619.779	49.928	7791.17	10770.5	37.9261	43.2069	9636.58	91.6947	1032.17	594.335	85.9337	37.446	138.262	21.1234	1676.43	1729.24	144.023	3.1109	492.079	7924.63	15817.1	136.822	573.212	8040.33	18.723	2669.65	531.925	175.228	458.953	359.098	49888.1	637.542	347.465	150.744	143.543
TCGA-BH-A0DT-01A	0	213.217	327.372	3483.36	5070.78	129.78	1175.21	463.196	33.6659	192.708	159.429	1426.74	1374.88	275.132	645.457	320.79	9037.55	8076.72	97.902	58.8186	7024.56	175.295	958.124	672.157	196.578	2920.03	3005.55	3268.69	4700.46	2035.43	118.798	73.0395	1005.33	5901.98	10717.8	260.04	3045.41	15891.5	23.2179	9071.8	192.321	119.572	287.127	2634.84	61113.3	141.242	386.403	143.951	231.018
TCGA-BH-A0DV-01A	0	128.859	206.83	1232.27	1317.46	50.0766	790.715	252.66	7.7375	130.943	54.1626	826.427	595.789	85.1127	608.586	498.174	7247.38	6940.85	49.9963	258.017	4506.21	591.92	856.484	339.26	83.3271	2588.2	3061.08	3634.55	2017.11	1304.07	51.7819	61.305	454.133	5970.98	8026.19	81.5416	2962.58	2915.85	11.9039	781.192	611.562	76.78	216.65	5040.99	8782.08	350.569	243.601	74.3992	95.231
TCGA-BH-A0DX-01A	0	184.22	579.457	906.215	1101.97	391.678	1406.03	1110.16	87.4581	726.833	117.231	251.582	2013.03	280.983	678.452	160.402	3076.67	19499.1	186.081	181.987	7744.32	276.889	892.817	161.518	441.757	308.522	248.604	451.805	1710.83	1937.1	280.238	12.7019	2180.87	8244.14	6976.18	589.505	1426.5	8987.72	164.868	122.814	1020.84	370.674	876.814	551.172	8480.83	385.932	316.159	499.07	240.417
TCGA-BH-A0E0-01A	1	1275.44	2460.69	1482.33	330.896	428.123	1533.21	2610.6	1104.2	1936.01	451.554	282.754	4459.48	1171.85	555.149	1701.38	4283.97	373.553	255.332	121.877	208.41	1346.13	59.1103	555.149	1542.96	1935.41	37653.3	2277.27	274.832	1159.05	1006.7	1.3346	6146.86	182.815	2647.17	1589.88	1525.29	27.4223	175.503	24.9848	3358.93	1187.69	4156.61	56.0634	3021.94	35.9537	793.364	2071.3	540.524
TCGA-BH-A0E1-01A	0	173.813	1519.97	8521.68	3001.14	482.851	1287.56	2101.59	75.6224	1117.31	602.604	665.161	6291.31	815.613999999999	878.567	150.453	4844.59	10028.1	437.897	14.6494	9020.06	247.852	690.896	452.547	965.275	1551.25	826.304	1719.12	1740.11	2065.96	511.144	60.9731	4766.19	9670.57000000001	4173.49	844.913	1771.78	13443.8	119.571	28040.3	1276.87	1024.66	2704.2	2586.6	80866.5000000001	372.173	1364.65	1116.12	920.931
TCGA-BH-A0E2-01A	0	165.62	1185.64	3948.3	3097.33	987.127	699.372	2183.28	78.1005	555.337	410.911	490.188	2866.95	940.345	1982.34	111.456	3450.55	9199.37	197.41	184.851	7053.38	204.082	2036.89	313.187	478.807	1819.86	3880.69	7792.78	4026.69	27657.8	555.73	22.763	3668.76	4953.3	12010.6	1015.31	2425.43	559.655	131.476	1509.06	213.108	830.455	528.258	551.805	33767.3	60.0471	389.741	1412.09	414.05
TCGA-BH-A0E6-01A	1	1816.82	601.869	1002.76	496.729	1299	846.729	1785.05	483.645	1757.01	500	1921.03	3509.81	1159.81	328.972	113.084	5515.42	413.084	545.794	385.514	210.28	2556.54	121.495	304.206	607.477	3981.31	42719.2	3752.34	185.514	1228.5	735.981	2666.07	4271.03	742.991	2381.31	1657.01	1571.5	159.813	185.514	59.8131	9303.27	1301.87	1197.2	19309.8	2095.33	7.9439	1089.24	822.429999999999	1700.93
TCGA-BH-A0E7-01A	0	119.409	614.019	3801.06	3886.68	143.544	1286.74	475.908	25.3204	229.034	140.701	687.966	1280.98	211.195	742.923	30.2118	7427.51	23559.8	53.2304	81.1403	9215.18	32.5137	1339.1	263.274	177.53	14.6743	46.3248	13.5234	6558.56	2293.51	103.871	0.5755	1220.85	8684.32	5605.01	72.5084	187.026	1205.02	71.0697	43515.4	234.501	113.654	301.83	20.429	40382.3	2418.67	435.114	109.338	140.701
TCGA-BH-A0E9-01B	0	323.1	382.553	2073.67	3375.03	90.7617	716.623999999999	494.382	62.9921	120.322	187.561	2408.21	1998.05	130.939	537.91	914.801	10206.5	19240.6	171.282	197.824	7527.56	232.151	1152.97	551.004	89.1799	11037.8	9088.91	14917.5	3610.37	2351.59	149.341	151.202	1028.4	11447.9	1069.8	339.733	2067.42	3565.07	48.8366	3952.76	927.188	92.011	493.674	6724.94	102717	31.85	393.078	171.282	271.079
TCGA-BH-A0EA-01A	0	213.901	49.7667	2152.97	2869.72	50.7955	776.648	182.797	10.049	21.0552	49.2882	1838.98	315.349	24.8834	553.655	389.999	10512.7	11664.6	11.9632	237.349	6533.32	300.036	1117.36	580.931	32.0613	10149.5	8478.05	8077.52	1494.44	1564.78	5.7423	82.3065	181.361	5028.35	3029.55	39.7177	2044.74	5513.1	11.0061	611.556	1638.95	41.1532	76.0857	2406.99	49148.5	147.386	137.28	25.3619	75.1286
TCGA-BH-A0EB-01A	0	95.1597	301.284	1336.67	2553.84	123.224	2171.22	524.531	31.9394	245.966	164.965	535.397	1195.59	170.234	512.677	122.489	6665.46	31613.8	90.2206	12.8416	9052.67999999999	143.233	1674.02	230.82	161.343	1250.25	936.78	1185.71	2564.04	2014.82	104.709	22.4399	823.839	5487.65	19218	163.978	545.275	11766.2	49.7201	1874.82	761.936	183.405	407.639	602.239	28666.4	577.873	332.374	176.161	172.868
TCGA-BH-A0EI-01A	0	197.374	401.7	2130.69	1880.26	104.125	1535.34	470.066	52.9162	252.607	220.548	179.992	1099.27	200.464	870.993000000001	124.372	6488.61	6898.8	112.785	9.27	8040.17	607.184	809.965	541.522	359.598	341.445	280.803	378.911	3773.66	2901.51	154.886	7.725	1551.56	6338.35	22736.6	468.907	519.892	113.944	91.9274	257.242	279.258	175.744	547.702	906.914	14188.1	292.005	417.065	236.771	134.415
TCGA-BH-A0GY-01A	0	266.907	1580.7	841.758	397.205	413.81	1311.09	1535.17	256.988	1404.87	359.333	1762.85	1620.83	490.532	1658.7	181.244	5002.25	4025.25	193.868	105.501	3883.23	188.007	825.519	311.091	824.166	1440.49	3881.42	10143.4	2518.94	1630.3	399.008	11.8801	1459.87	2944.09	7600.99	573.941	2528.4	1563.57	293.508	11805.8	1163.21	282.236	1073.94	886.835	5556.36	45.9874	324.806	731.74	381.425
TCGA-BH-A0GZ-01A	0	125.089	443.324	2674.42	2376.7	304.83	1834.64	1038.1	58.9501	211.358	469.205	1414.32	1242.27	312.004	1174.21	70.9175	6371.4	22723.1	207.044	45.5306	9861.92	116.942	821.947	391.563	202.731	818.112	2673.84	6492.66	1323.74	2488.84	286.603	4.3134	473.039	9451.67000000001	12282.2	544.929	410.734	6549.21	213.754	3406.06	1225.97	429.425	450.992	239.635	48682.2	96.8124	292.445	533.906	463.453
TCGA-BH-A0H0-01A	0	192.693	1995.29	1195.91	3655.52	293.817	2092.71	1163.7	65.1282	909.641000000001	659.355	15.071	6495.59	1078.11	1233.4	39.0231	7860.32	13067.9	459.127	32.8332	9160.73	34.9862	3420.57	700.801	682.231	59.4766	43.5982	54.3632	53.2867	2938.3	523.717	2.8043	2104.29	16655	435.444	571.621	2313.4	664.738	106.843	69.4342	23.1447	418.489	864.967	195.115	10146	222.297	1652.93	611.451	863.352
TCGA-BH-A0H3-01A	0	209.422	196.515	2533.52	5697.64	68.606	571.152	287.835	15.1662	98.4188	310.423	1134.56	933.849999999999	121.975	341.078	403.349	7991.61	8366.25	91.3198	50.0161	6465.96	237.496	1084.87	307.841	117.135	2021.62	1547.27	2427.23	1956.11	2435.62	88.4156	70.7841	600.194	3591.16	5925.46	111.649	2599.55	7378.83	20.9745	2719.34	310.745	76.1536	288.48	2919.65	31253.3	141.336	206.137	75.1855	212.649
TCGA-BH-A0H5-01A	0	159.558	249.122	1282.78	2216.51	117.381	1355.49	455.343	51.5554	279.227	198.319	242.348	804.189	234.069	736.452	289.388	6197.94	6039.13	91.0687	383.843	4212.87	168.214	1066.86	275.088	333.04	1811.59	740.968000000001	1882.71	3271.7	1855.24	150.903	42.426	1215.5	4575.26	1656.92	470.396	2153.66	4809.71	41.7712	1116.79	651.028	248.369	785.373	5183.01	6810.96	128.324	489.178	206.974	131.711
TCGA-BH-A0H6-01A	0	131.792	749.392	2056.48	3155.72	70.5069	1170.32	455.393	32.0357	240.065	138.281	359.286	598.946	165.45	1151.66	405.499	5864.15	10611.9	48.6618	485.807	8266.02	170.316	1154.91	472.019	201.135	57.5831	67.3155	81.914	8434.71	2403.89	124.899	4.4891	530.819	9263.18	24668.3	184.915	1105.03	286.699	118.005	36327	62.0438	152.068	135.442	94.8905	12856.4	1225.47	201.93	170.722	119.627
TCGA-BH-A0H7-01A	0	145.437	517.4	1039.24	723.572	379.025	2459.29	1213.07	96.52	487.525	370.978	2103.41	1366.05	327.971	3134.27	208.464	5234.73	7796.78	214.708	124.754	3851.28	128.365	1143.14	409.389	458.963	1124.43	1122.13	1781.35	2357.85	2028.23	145.765	20.0263	1168.75	6918.91	23535.8	880.171	961.589	2187.46	130.007	3910.91	364.084	479.317	629.022	557.781	18892.6	68.9429	714.022	832.567	543.664
TCGA-BH-A0H9-01A	0	280.716	690.451	1354.48	1202.62	452.296	1699.93	1219.82	110.644	506.695	401.134	286.189	1511.09	383.931	2238.69	107.125	6689.47	20742.4	245.528	19.5484	7645	71.5473	1249.54	222.852	359.3	1108.4	865.213999999999	1124.43	839.019	5346.1	372.593	31.2775	973.903	5907.54	1993.94	1022.77	1805.49	4266.64	163.034	454.614	423.419	225.589	696.315	1095.49	19121.5	11.3381	791.41	930.896	276.415
TCGA-BH-A0HA-01A	0	133.132	212.455	2415.01	4571.96	256.755	3501.33	555.259	70.5091	370.637	202.714	612.78	751.942	196.683	832.193	91.8474	7116.32	3531.95	47.3153	144.729	7509.22	147.976	1019.6	205.961	219.413	2180.22	2787.89	3203.06	5395.8	2317.06	159.109	46.8514	788.125	4991.77	24308	480.575	955.12	4533.92	77.0034	1991.96	227.763	414.705	570.567	541.807	18960.5	260.234	306.218	661.951	250.029
TCGA-BH-A0HB-01A	0	246.772	726.925	1634.93	4309.42	671.65	2870.4	2084.17	63.6059	967.48	329.029	649.45	2527.02	470.11	1820.66	92.7786	5780.49	32934.5	70.7795	503.109	11514.6	100.43	1888.09	321.856	995.696	2666.67	7105.69	16108.6	4959.35	2378.29	636.538	37.3027	1975.13	7640.84	7078.91	2154.95	1384.51	1879.48	230.034	2081.78	1044.95	1005.74	1397.9	150.646	28970.8	112.865	866.217	2039.22	1265.9
TCGA-BH-A0HF-01A	0	137.756	488.408	1472.56	2397.76	316.007	2583.82	908.385	36.2281	559.97	354.677	852.031	738.427	321.133	703.093	276.407	5525.01	14266.7	137.756	21.9157	6364.07	220.499	1549.31	448.602	343.496	3938.13	13425	42348.4	2671.04	2080.21	248.677	36.6753	1123.52	6242.41	6135.07	609.168	1203.58	4862.61	106.001	640.477	1564.52	378.829	1218.78	1649.05	58198.4	143.123	742.609	339.918	238.837
TCGA-BH-A0HI-01A	0	154.374	209.582	2011.75	1717.45	94.5899	3043.52	475.78	14.7692	236.308	214.154	125.187	1049.32	154.022	1419.6	47.1209	7613.89	21961.5	103.033	14.0659	11798.9	101.978	2098.64	214.506	176.176	355.165	492.308	401.231	4667.43	2117.27	109.714	8.0879	673.758	7830.86	15075.2	191.297	1165.01	16456.1	25.3187	3273.61	1163.96	136.088	890.022	213.802	67422.9	130.462	329.132	224.703	179.692
TCGA-BH-A0HK-01A	0	182.824	366.702	1558.58	2553.74	306.08	972.603000000001	474.71	30.0316	298.209	216.017	457.85	1143.84	228.662	146.47	272.919	8438.88	12360.9	122.234	17.3867	8198.63	265.543	5408.32	439.937	144.889	1251.84	6542.68	20412	1884.62	1407.27	189.673	1.5964	1041.62	15003.7	799.789	271.865	4992.1	3879.87	51.1064	28.9779	751.844	144.889	786.091	982.613000000001	59856.2	881.981	391.881	259.747	310.327
TCGA-BH-A0HL-01A	0	322.125	473.431	2971.14	3663.16	293.152	722.005	550.886	121.285	339.238	510.658	33.3233	1444.91	240.168	3546.68	50.1351	8328.13	22284.3	154.608	168.718	8154.31	35.1246	637.947	808.766	474.933	3.3023	19.2134	0	5467.13	1699.79	229.661	1.2639	2085.26	7507.66	2355.15	500.75	1420.29	262.384	166.016	1765.52	474.332	128.79	2218.25	14.7103	46667.4	52.837	755.713	425.098	271.69
TCGA-BH-A0HN-01A	0	256.486	240.822	2843.51	2281.94	98.0372	1011.75	468.429	36.2212	208.517	93.49	548.703	712.677	86.1478	527.655	7.3421	11793	23895.3	75.8688	63.6319	12042.6	15.6632	1556.05	585.414	153.206	18.6001	46.0108	28.3896	3560.45	847.773	127.264	4.2095	503.182	14396	4436.61	347.528	421.439	13631.9	57.7582	1208.96	959.374	209.496	377.386	18.1106	10822.8	222.222	260.318	318.649	213.412
TCGA-BH-A0HO-01A	0	265.272	319.57	3039.66	4060.52	143.99	2434.39	595.588	24.3213	244.91	211.256	119.627	1310.8	189.197	681.844	58.2579	5996.61	7256.5	101.244	1.414	9989.25	56.2783	1361.99	251.697	203.903	191.742	108.88	180.43	6277.43	2604.92	133.201	4.8077	1587.1	5649.04	2043.27	158.654	2524.89	9448.25	36.7647	6737.05	669.4	217.477	880.939	340.498	114560	615.95	401.609	207.014	203.903
TCGA-BH-A0HP-01A	0	274.219	1095.59	1924.67	1811.72	226.028	1359.83	849.694	29.9324	519.15	105.246	1121.66	2055.04	203.733	1004.18	481.171	6180.56	13601.9	150.628	509.817	9145.79999999999	267.782	1982.3	511.426	463.148	2531.38	2486.32	3654.97	2236.56	2191.5	240.103	90.7628	1762.15	6436.76	1953.33	255.552	1439.65	550.048	33.1509	231.67	565.819	347.924	607.66	3127.78	6188.61	116.833	470.94	370.132	204.377
TCGA-BH-A0HQ-01A	0	218.638	414.783	1148.9	1162.02	132.231	466.969	558.293	30.5914	268.125	161.055	1365.37	1818.39	68.8306	1161.12	329.307	14255.1	15722.6	108.869	1045.96	8433.78	150.258	1106.69	733.743999999999	191.196	3685.36	4025.92	4129.84	6704.91	1507.08	103.921	124.655	1006.82	8588.08	13913.7	159.705	898.847	7278.95	33.7405	4172.57	469.218	141.71	303.665	1879.12	6750.8	222.238	306.085	214.59	171.852
TCGA-BH-A0HU-01A	0	519.199	1004.12	2828.11	538.689	784.944	1658.75	3083.6	277.242	3518.12	833.406	561.541	5133.18	1091.16	509.789	64.8578	7173.01	8807.56	432.834	142.822	7637.43	39.654	2025.71	460.726	2363.45	167.689	258.759	216.753	5522.32	2341.27	1019.91	8.492	3536.26	6112.77	11862.6	3097.72	1384.19	903.641	214.737	892.124	704.027	1346.56	680.503	76.6196	5496.45	61.1613	1338.53	1844.25	825.341
TCGA-BH-A0HW-01A	0	286.381	810.176	2357.13	6791.83	419.297	1597.2	892.381	35.3154	230.589	866.562	102.682	1062.13	203.286	1411.13	13.9481	17261.2	32416.8	93.4819	21.6641	13814.8	34.7218	1285.6	1093.59	307.155	2.9677	44.2184	2.3741	11718.8	5538.58	301.516	1.2197	1510.25	9491.23000000001	1588.3	385.798	2237.63	109.804	143.042	16.0255	715.211	273.917	564.452	15.4319	74243.2999999999	174.796	568.174	365.024	259.078
TCGA-BH-A0HX-01A	0	245.925	980.268999999999	1348.9	1634.16	558.467	1937.66	1279.95	46.1348	476.599	442.665	404.537	1873.22	394.243	889.524	102.183	7131.06	9315.41	200.934	284.434	8584.88	167	1049.66	451.435	393.48	613.478	2841.29	8798.02	933.371	2182.82	228.768	5.0253	1859.12	6306.74	11104.4	950.91	4791.92	1152.23	75.112	422.839	704.604	452.96	807.549	328.663	39590.9	505.195	353.899	680.202	375.179
TCGA-BH-A0RX-01A	1	596.345	1014.93	1498.26	518.934	1808.69	1283.48	1878.39	351.212	1385.26	851.511	7931.19	3298.05	870.625	409.509	150.042	3426.11	867.28	440.569	181.579	360.291	937.045	129.972	365.548	655.597	1321.23	4879.7	5942.9	198.304	1267.23	1192.69	1984.76	1876.96	187.791	2175.61	3522.16	3267.95	227.93	362.203	271.939	2500.06	801.816	2205.23	7033.33	3903	9.079	844.152	1960.58	814.717
TCGA-BH-A0W3-01A	0	144.049	683.794	1738.06	1727.27	247.637	2196.75	1065	75.9772	431.708	599.912	17.1278	2628.9	403.162	854.633	34.2556	11392.6	30190.6	351.339	36.4515	14562.6	25.0329	1379.01	530.083	406.675	2.1959	34.6948	39.9649	3790.07	1958.28	342.995	0.4392	2818.62	12248.6	2559.95	730.347	414.581	11349.1	91.7874	3146	3125.6	289.416	1880.54	71.5854	178513	50.5051	890.975	394.379	439.174
TCGA-BH-A0W4-01A	0	216.159	632.786	3962.36	4147.37	201.771	740.705	755.756	42.9116	488.039	263.234	2152.3	1465.72	298.139	1079.83	382.675	8761.01	4898.65	80.0589	231.53	10110.5	143.786	805.072	448.33	336.568	2209.31	5443.37	4283.79	6808.21	2824.48	210.715	110.161	1755.85	6142.76	11336	348.096	2681.33	2070.32	39.7092	15474.5	422.071	211.035	590.194	1796.84	34822.7	578.666	539.085	257.149	171.326
TCGA-BH-A0W5-01A	0	214.18	261.042	2097.99	2360.49	67.2392	1437.82	458.907	33.3245	246.81	191.616	1721.77	753.621	156.903	1331.25	363.446	4922.66	13143.1	79.4929	50.3339	5025.76	149.613	848.04	379.761	230.842	1518.7	1561.05	2841.96	5181.97	1913.04	103.792	74.5775	1060.48	5511.74	22436.4	299.227	1683.93	142.324	43.0442	7303.97	390.522	198.906	415.168	2046.34	8360.29	373.86	397.968	204.807	89.5597
TCGA-BH-A0W7-01A	0	115.457	818.472	1187.78	1447.94	286.593	1916.34	1721.59	92.8588	890.787	352.535	574.41	1327.14	293.368	1050.21	117.503	4329.85	2006.33	177.911	773.276000000001	6108.55	112.17	789.3	449.502	382.529	923.247	866.134	940.504	1327.96	2399.13	379.653	21.7602	1745.42	6462.32	21526	957.349999999999	972.141	2351.46	67.3843	595.965	586.736	447.859	1052.26	989.398	5075.6	313.09	852.214	820.116	403.484
TCGA-BH-A0WA-01A	1	504.226	3075.98	653.992	150.515	883.603	290.084	803.546	149.831	1927.62	640.716	6892.91	4326.97	861.357	193.275	2382.23	3714.3	36.6026	284.269	379.025	39.6813	4234.61	227.825	302.399	738.209	3690.02	12066.5	1636.51	44.1283	1660.8	1097.05	1594.18	4758.68	67.3898	5168.15	1752.82	1990.56	32.8397	224.062	29.4189	2658.3	623.27	1478.81	35474	5330.29	25.656	1608.44	822.702	512.436
TCGA-BH-A18F-01A	0	160.847	1214.2	1964.72	1273.83	322.801	916.045	1346.41	66.3005	633.582	313.456	642.605	5586.9	740.683	1255	423.303	3291.09	4285.6	512.75	1348.76	5822.68	233.425	987.054	278.933	669.674	1377.8	1051.79	1950.96	3400.55	1377.4	903.884	38.4464	4357.4	5234.21	9686.15	1107.49	1782.27	850.922	94.1546	339.212	741.075	483.719	1156.53	2701.06	3865.05	275.402	958.69	795.606000000001	711.259
TCGA-BH-A18G-01A	1	381.25	907.5	1121.14	165	1308.48	818.75	1576.25	59.375	1205.62	245	1279.38	4307.5	662.5	83.75	158.75	1911.25	39.375	323.75	73.125	323.125	2374.38	276.25	570	495	76.25	52.5	353.75	44.375	2708.75	344.375	2140.38	2115	499.375	31565	876.875	4519.38	76.25	163.75	12.5	3425.62	1057.5	1800.62	21491.9	2188.12	17.5	767.094	1318.75	885.624999999999
TCGA-BH-A18H-01A	0	186.853	417.702	1741.09	1222.05	186.692	1108.18	548.654	22.7743	381.47	117.495	358.178	1132.51	214.803	1182.19	89.0269	4478.26	13039.3	84.8861	82.2981	7633.02	143.375	915.113999999999	210.145	268.634	1040.89	1305.9	889.752	5914.08	1736.02	129.917	17.2412	1116.98	7984.47	3699.28	402.174	2199.28	2999.48	123.706	3495.11	180.124	364.389	245.859	196.687	10496.4	228.261	225.911	335.921	241.718
TCGA-BH-A18I-01A	0	149.058	455.456	1248.76	2844.13	152.673	1447.84	541.472	36.0625	360.892	244.691	1245.89	1833.85	246.561	762.121	345.399	4863.36	6758.38	111.66	26.9801	7323.36	196.875	1027.38	239.882	304.528	1883.8	2535.86	2718.58	1712.03	1874.72	329.371	43.9321	1694.14	7095.5	19028.4	262.054	1296.65	2378.26	62.5083	1319.19	774.676	227.862	519.3	847.602	27971.2	219.848	876.877	293.308	226.793
TCGA-BH-A18J-01A	0	220.162	591.642	1725.98	880.998	387.021	2094.69	1207.4	77.9304	666.078	260.7	1520.87	2463.02	568.228	1127.72	42.984	6497.93	5166.82	190.458	40.1883	10261.3	172.286	1021.83	215.619	514.411	317.313	865.272	912.799	928.875000000001	2134.87	455.351	11.1164	4186.92	1848.66	28450.2	1372.69	455.701	4327.76	75.4842	396.991	1883.61	387.555	1278.69	49.2744	37584.5	155.511	500.355	585.701	349.464
